,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
420,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1203,Exploitation for Client Execution,16.1,enterprise,detect,partial,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub reports on EC2 instances that are missing security patches for vulnerabilities which could enable an adversary to exploit vulnerabilities through the attack lifecycle. AWS Security Hub provides this detection with the following managed insight.
EC2 instances that have missing security patches for important vulnerabilities
This is scored as Partial because the checks associated with Security Hub would only report on missing patches for known vulnerabilities. It doesn't not cover zero-day vulnerabilities.",,09/21/2021,12/11/2024
421,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1210,Exploitation of Remote Services,16.1,enterprise,detect,partial,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub reports on EC2 instances that are missing security patches for vulnerabilities which could enable an adversary to exploit vulnerabilities through the attack lifecycle. AWS Security Hub provides this detection with the following managed insight.
EC2 instances that have missing security patches for important vulnerabilities
This is scored as Partial because the checks associated with Security Hub would only report on missing patches for known vulnerabilities. It doesn't not cover zero-day vulnerabilities.",,09/21/2021,12/11/2024
422,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1211,Exploitation for Defense Evasion,16.1,enterprise,detect,partial,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub reports on EC2 instances that are missing security patches for vulnerabilities which could enable an adversary to exploit vulnerabilities through the attack lifecycle. AWS Security Hub provides this detection with the following managed insight.
EC2 instances that have missing security patches for important vulnerabilities
This is scored as Partial because the checks associated with Security Hub would only report on missing patches for known vulnerabilities. It doesn't not cover zero-day vulnerabilities.",,09/21/2021,12/11/2024
423,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1212,Exploitation for Credential Access,16.1,enterprise,detect,partial,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub reports on EC2 instances that are missing security patches for vulnerabilities which could enable an adversary to exploit vulnerabilities through the attack lifecycle. AWS Security Hub provides this detection with the following managed insight.
EC2 instances that have missing security patches for important vulnerabilities
This is scored as Partial because the checks associated with Security Hub would only report on missing patches for known vulnerabilities. It doesn't not cover zero-day vulnerabilities.",,09/21/2021,12/11/2024
424,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1485,Data Destruction,16.1,enterprise,detect,minimal,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub performs a check from the AWS Foundations CIS Benchmark that, if implemented, would help towards detecting the scheduled destruction of Customer Master Keys (CMKs) which are critical for being able to decrypt data. AWS Security Hub provides this detection with the following check.
Ensure a log metric filter and alarm exist for disabling or scheduled deletion of customer created CMKs
This is scored as Minimal because CMKs only represent one type of data that could be destroyed by an adversary. ",,09/21/2021,12/11/2024
425,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1530,Data from Cloud Storage Object,16.1,enterprise,detect,partial,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to data in cloud storage. AWS Security Hub provides this detection with the following managed insight.
S3 buckets with public write or read permissions
AWS Security Hub also performs checks from the AWS Foundations CIS Benchmark that, if implemented, would help towards detecting improperly secured S3 buckets which could result in them being discovered. AWS Security Hub provides this detection with the following check.
3.8 Ensure a log metric filter and alarm exist for S3 bucket policy changes 
This is scored as Partial because it only detects when S3 buckets have public read or write access  and doesn't detect improperly secured data in other storage types (e.g., DBs, NFS, etc.).",,09/21/2021,12/11/2024
426,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1531,Account Access Removal,16.1,enterprise,detect,partial,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub performs a check from the AWS Foundations CIS Benchmark that, if implemented, would help towards detecting the modification of accounts. AWS Security Hub provides this detection with the following check.
3.4 Ensure a log metric filter and alarm exist for IAM policy changes 
This is scored as Partial because it only supports the monitoring of changes to AWS IAM accounts and not the accounts on instances of operating systems.  ",,09/21/2021,12/11/2024
427,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1543.005,Container Service,16.1,enterprise,protect,significant,T1543,['https://docs.aws.amazon.com/securityhub/latest/userguide/ecs-controls.html'],"AWS Security Hub offers controls for Amazon Elastic Container Service (ECS). There are a variety of ECS security controls available, resulting in a score of Significant.",,09/21/2021,12/11/2024
428,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1562,Impair Defenses,16.1,enterprise,detect,partial,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub performs checks from the AWS Foundations CIS Benchmark that, if implemented, would help towards detecting changes to key AWS services. AWS Security Hub provides these detections with the following checks.
3.5 Ensure a log metric filter and alarm exist for CloudTrail configuration changes 3.9 Ensure a log metric filter and alarm exist for AWS Config configuration changes 3.10 Ensure a log metric filter and alarm exist for security group changes 3.11 Ensure a log metric filter and alarm exist for changes to Network Access Control Lists (NACL)  3.12 Ensure a log metric filter and alarm exist for changes to network gateways  3.13 Ensure a log metric filter and alarm exist for route table changes 3.14 Ensure a log metric filter and alarm exist for VPC changes
This is scored as Partial because it only supports a subset of the sub-techniques (3 of 8).  ",,09/21/2021,12/11/2024
429,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1562.001,Disable or Modify Tools,16.1,enterprise,detect,significant,T1562,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub performs checks from the AWS Foundations CIS Benchmark that, if implemented, would help towards detecting changes to key AWS services. AWS Security Hub provides these detections with the following checks.
3.5 Ensure a log metric filter and alarm exist for CloudTrail configuration changes 3.9 Ensure a log metric filter and alarm exist for AWS Config configuration changes 3.10 Ensure a log metric filter and alarm exist for security group changes 3.11 Ensure a log metric filter and alarm exist for changes to Network Access Control Lists (NACL)  3.12 Ensure a log metric filter and alarm exist for changes to network gateways  3.13 Ensure a log metric filter and alarm exist for route table changes 3.14 Ensure a log metric filter and alarm exist for VPC changes
This is scored as Significant because it can detect when changes are made to key AWS services (e.g., CloudTrail, Config, etc.) such as when they stop logging or other configuration changes are made.  


""Security Hub collects security data across AWS accounts, AWS services, and supported third-party products and helps you analyze your security trends and identify the highest priority security issues""",,09/21/2021,12/11/2024
430,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1562.007,Disable or Modify Cloud Firewall,16.1,enterprise,detect,significant,T1562,"['https://docs.aws.amazon.com/securityhub/latest/userguide/networkfirewall-controls.html', 'https://docs.aws.amazon.com/waf/latest/developerguide/fms-findings.html', 'https://aws.amazon.com/about-aws/whats-new/2019/12/aws-security-hub-integrates-with-aws-firewall-manager/']","AWS Security Hub performs checks from the AWS Foundations CIS Benchmark that, if implemented, would help towards detecting changes to key AWS services. AWS Security Hub provides these detections with the following checks.
3.5 Ensure a log metric filter and alarm exist for CloudTrail configuration changes 3.9 Ensure a log metric filter and alarm exist for AWS Config configuration changes 3.10 Ensure a log metric filter and alarm exist for security group changes 3.11 Ensure a log metric filter and alarm exist for changes to Network Access Control Lists (NACL)  3.12 Ensure a log metric filter and alarm exist for changes to network gateways  3.13 Ensure a log metric filter and alarm exist for route table changes 3.14 Ensure a log metric filter and alarm exist for VPC changes
This is scored as Significant because it can detect when changes are made to key AWS services (e.g., CloudTrail, Config, etc.) such as when they stop logging or other configuration changes are made.  ",,09/21/2021,12/11/2024
431,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1562.008,Disable Cloud Logs,16.1,enterprise,detect,significant,T1562,['https://docs.aws.amazon.com/securityhub/latest/userguide/cis-aws-foundations-benchmark.html'],"AWS Security Hub performs checks from the AWS Foundations CIS Benchmark that, if implemented, would help towards detecting changes to key AWS services. AWS Security Hub provides these detections with the following checks.
3.5 Ensure a log metric filter and alarm exist for CloudTrail configuration changes 3.9 Ensure a log metric filter and alarm exist for AWS Config configuration changes 3.10 Ensure a log metric filter and alarm exist for security group changes 3.11 Ensure a log metric filter and alarm exist for changes to Network Access Control Lists (NACL)  3.12 Ensure a log metric filter and alarm exist for changes to network gateways  3.13 Ensure a log metric filter and alarm exist for route table changes 3.14 Ensure a log metric filter and alarm exist for VPC changes
This is scored as Significant because it can detect when changes are made to key AWS services (e.g., CloudTrail, Config, etc.) such as when they stop logging or other configuration changes are made.  ",,09/21/2021,12/11/2024
432,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1580,Cloud Infrastructure Discovery,16.1,enterprise,detect,partial,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access as well as accessible EC2 instances that may result in an adversary learning  about cloud infrastructure used by the organization. AWS Security Hub provides these detections  with the following managed insights.
S3 buckets with public write or read permissions EC2 instances that have ports accessible from the Internet EC2 instances that are open to the Internet
AWS Security Hub also performs checks from the AWS Foundations CIS Benchmark that, if implemented, would help towards detecting improperly secured S3 buckets which could result in them being discovered. AWS Security Hub provides this detection with the following check.
3.8 Ensure a log metric filter and alarm exist for S3 bucket policy changes 
This is scored as Partial because S3 and EC2 only represent a subset of available cloud infrastructure components. ",,09/21/2021,12/11/2024
433,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1589,Gather Victim Identity Information,16.1,enterprise,detect,minimal,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
434,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1589.001,Credentials,16.1,enterprise,detect,minimal,T1589,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
435,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1589.002,Email Addresses,16.1,enterprise,detect,minimal,T1589,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
436,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1589.003,Employee Names,16.1,enterprise,detect,minimal,T1589,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
437,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1590,Gather Victim Network Information,16.1,enterprise,detect,minimal,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
438,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1590.001,Domain Properties,16.1,enterprise,detect,minimal,T1590,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
439,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1590.002,DNS,16.1,enterprise,detect,minimal,T1590,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
440,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1590.003,Network Trust Dependencies,16.1,enterprise,detect,minimal,T1590,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
441,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1590.004,Network Topology,16.1,enterprise,detect,minimal,T1590,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
442,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1590.005,IP Addresses,16.1,enterprise,detect,minimal,T1590,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
443,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1590.006,Network Security Appliances,16.1,enterprise,detect,minimal,T1590,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
444,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1591,Gather Victim Org Information,16.1,enterprise,detect,minimal,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
445,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1591.001,Determine Physical Locations,16.1,enterprise,detect,minimal,T1591,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
446,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1591.002,Business Relationships,16.1,enterprise,detect,minimal,T1591,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
447,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1591.003,Identify Business Tempo,16.1,enterprise,detect,minimal,T1591,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
448,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1591.004,Identify Roles,16.1,enterprise,detect,minimal,T1591,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
449,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1592,Gather Victim Host Information,16.1,enterprise,detect,minimal,,['https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html'],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
450,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1592.001,Hardware,16.1,enterprise,detect,minimal,T1592,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
451,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1592.002,Software,16.1,enterprise,detect,minimal,T1592,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
452,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1592.003,Firmware,16.1,enterprise,detect,minimal,T1592,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
453,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1592.004,Client Configurations,16.1,enterprise,detect,minimal,T1592,[],"AWS Security Hub detects improperly secured data from S3 buckets such as public read and write access that may result in an adversary getting access to information that could be used during targeting. AWS Security Hub provides these detections with the following managed insights.
S3 buckets with public write or read permissions S3 buckets with sensitive data
This is scored as Minimal because S3 only represents one of many available sources of information that an adversary could use for targeting. ",,09/21/2021,12/11/2024
454,aws,12/12/2024,AWS Security Hub,aws_security_hub,AWS Security Hub,technique_scores,T1651,Cloud Administration Command,16.1,enterprise,protect,partial,,['https://docs.aws.amazon.com/securityhub/latest/userguide/ssm-controls.html'],AWS Security Hub controls for System Manager can be configured to prevent unauthorized Cloud Administration Commands from being executed.,,09/21/2021,12/11/2024
455,aws,12/12/2024,AWS Shield,aws_shield,AWS Shield,technique_scores,T1498,Network Denial of Service,16.1,enterprise,respond,significant,,"['https://aws.amazon.com/shield/?whats-new-cards.sort-by=item.additionalFields.postDateTime&whats-new-cards.sort-order=desc', 'https://aws.amazon.com/shield/features/']",,,09/21/2021,12/11/2024
456,aws,12/12/2024,AWS Shield,aws_shield,AWS Shield,technique_scores,T1498.001,Direct Network Flood,16.1,enterprise,respond,significant,T1498,[],"AWS Shield will set and use a static network flow threshold to detect incoming traffic to AWS services. This will reduce direct network DOS attacks by applying an undisclosed combination of traffic signatures, anomaly algorithms, and other analysis techniques to detect malicious traffic in real-time. AWS Shield Advance identifies anomalies in network traffic to flag attempted attacks and execute inline mitigations to resolve the issue. ",,09/21/2021,12/11/2024
457,aws,12/12/2024,AWS Shield,aws_shield,AWS Shield,technique_scores,T1498.002,Reflection Amplification,16.1,enterprise,respond,significant,T1498,[],"AWS Shield will set and use a static network flow threshold to detect incoming traffic to AWS services. This will reduce direct network DOS attacks by applying an undisclosed combination of traffic signatures, anomaly algorithms, and other analysis techniques to detect malicious traffic in real-time. AWS Shield Advance identifies anomalies in network traffic to flag attempted attacks and execute inline mitigations to resolve the issue. ",,09/21/2021,12/11/2024
458,aws,12/12/2024,AWS Shield,aws_shield,AWS Shield,technique_scores,T1499,Endpoint Denial of Service,16.1,enterprise,respond,significant,,"['https://aws.amazon.com/shield/?whats-new-cards.sort-by=item.additionalFields.postDateTime&whats-new-cards.sort-order=desc', 'https://aws.amazon.com/shield/features/']",,,09/21/2021,12/11/2024
459,aws,12/12/2024,AWS Shield,aws_shield,AWS Shield,technique_scores,T1499.001,OS Exhaustion Flood,16.1,enterprise,respond,significant,T1499,[],AWS Shield Standard provides protection and response to these Denial of Service attacks in real time by using a network traffic baseline and identifying anomalies among other techniques. ,,09/21/2021,12/11/2024
460,aws,12/12/2024,AWS Shield,aws_shield,AWS Shield,technique_scores,T1499.002,Service Exhaustion Flood,16.1,enterprise,respond,significant,T1499,[],AWS Shield Standard provides protection and response to these Denial of Service attacks in real time by using a network traffic baseline and identifying anomalies among other techniques. ,,09/21/2021,12/11/2024
461,aws,12/12/2024,AWS Shield,aws_shield,AWS Shield,technique_scores,T1499.003,Application Exhaustion Flood,16.1,enterprise,respond,significant,T1499,[],AWS Shield Advance allows for customized detection and mitigations for custom applications that are running on EC2 instances.,,09/21/2021,12/11/2024
462,aws,12/12/2024,AWS Single Sign-On,aws_single_sign-on,AWS Single Sign-On,technique_scores,T1078,Valid Accounts,16.1,enterprise,protect,partial,,['https://docs.aws.amazon.com/singlesignon/latest/userguide/what-is.html'],,,09/21/2021,12/11/2024
463,aws,12/12/2024,AWS Single Sign-On,aws_single_sign-on,AWS Single Sign-On,technique_scores,T1078.002,Domain Accounts,16.1,enterprise,protect,partial,T1078,[],This control may protect against malicious use of valid accounts by implementing fine grained and least privilege access through use of permission sets (a collection of administrator-defined policies that AWS SSO uses to determine a user's effective permissions to access a given AWS account). The ability to reduce the set of credentials and accounts needed for a user allows for simpler and safer access and privilege management.,,09/21/2021,12/11/2024
464,aws,12/12/2024,AWS Single Sign-On,aws_single_sign-on,AWS Single Sign-On,technique_scores,T1078.004,Cloud Accounts,16.1,enterprise,protect,partial,T1078,[],This control may protect against malicious use of valid accounts by implementing fine grained and least privilege access through use of permission sets (a collection of administrator-defined policies that AWS SSO uses to determine a user's effective permissions to access a given AWS account). The ability to reduce the set of credentials and accounts needed for a user allows for simpler and safer access and privilege management.,,09/21/2021,12/11/2024
465,aws,12/12/2024,AWS Single Sign-On,aws_single_sign-on,AWS Single Sign-On,technique_scores,T1110,Brute Force,16.1,enterprise,protect,partial,,['https://docs.aws.amazon.com/singlesignon/latest/userguide/what-is.html'],This control may not provide any mitigation against password cracking.,,09/21/2021,12/11/2024
466,aws,12/12/2024,AWS Single Sign-On,aws_single_sign-on,AWS Single Sign-On,technique_scores,T1110.001,Password Guessing,16.1,enterprise,protect,significant,T1110,[],This control may protect against brute force techniques by enabling multi-factor authentication. All accounts that can be replace with single sign-on can benefit from a unified multi-factor authentication requirement.,,09/21/2021,12/11/2024
467,aws,12/12/2024,AWS Single Sign-On,aws_single_sign-on,AWS Single Sign-On,technique_scores,T1110.003,Password Spraying,16.1,enterprise,protect,significant,T1110,[],This control may protect against brute force techniques by enabling multi-factor authentication. All accounts that can be replace with single sign-on can benefit from a unified multi-factor authentication requirement.,,09/21/2021,12/11/2024
468,aws,12/12/2024,AWS Single Sign-On,aws_single_sign-on,AWS Single Sign-On,technique_scores,T1110.004,Credential Stuffing,16.1,enterprise,protect,significant,T1110,[],This control may protect against brute force techniques by enabling multi-factor authentication. All accounts that can be replace with single sign-on can benefit from a unified multi-factor authentication requirement.,,09/21/2021,12/11/2024
469,aws,12/12/2024,AWS Single Sign-On,aws_single_sign-on,AWS Single Sign-On,technique_scores,T1133,External Remote Services,16.1,enterprise,protect,significant,,['https://docs.aws.amazon.com/singlesignon/latest/userguide/what-is.html'],This control may protect against abuse of external remote services by requiring multi-factor authentication for single sign-on accounts. ,,09/21/2021,12/11/2024
470,aws,12/12/2024,AWS Web Application Firewall,aws_web_application_firewall,AWS Web Application Firewall,technique_scores,T1046,Network Service Scanning,16.1,enterprise,protect,partial,,"['https://aws.amazon.com/waf/', 'https://docs.aws.amazon.com/waf/latest/developerguide/what-is-aws-waf.html', 'https://docs.aws.amazon.com/waf/latest/APIReference/Welcome.html', 'https://docs.aws.amazon.com/waf/latest/developerguide/aws-managed-rule-groups-list.html']","AWS WAF protects against bots that run scans against web applications such as Nessus (vulnerability assessments) and Nmap (IP address and port scans) among others. AWS WAF does this by blocking malicious traffic that indicate bad bots such as those listed above (e.g., via User-Agent values). AWS WAF uses the following rule sets to provide this protection.
AWSManagedRulesCommonRuleSet  AWSManagedRulesBotControlRuleSet
This is scored as Partial because the rule sets, while they block malicious traffic  in near real-time, only protect web applications against scans performed by bots.",,09/21/2021,12/11/2024
471,aws,12/12/2024,AWS Web Application Firewall,aws_web_application_firewall,AWS Web Application Firewall,technique_scores,T1059,Command and Scripting Interpreter,16.1,enterprise,protect,partial,,"['https://aws.amazon.com/waf/', 'https://docs.aws.amazon.com/waf/latest/developerguide/what-is-aws-waf.html', 'https://docs.aws.amazon.com/waf/latest/APIReference/Welcome.html', 'https://docs.aws.amazon.com/waf/latest/developerguide/aws-managed-rule-groups-list.html']","The AWS WAF protects web applications from injection attacks that leverage command and scripting interpreters. AWS WAF provides this protection via the following rule sets that block malicious traffic across a variety of operating systems and applications: AWSManagedRulesCommonRuleSet AWSManagedRulesSQLiRuleSet  AWSManagedRulesUnixRuleSet  AWSManagedRulesWindowsRuleSet AWSManagedRulesPHPRuleSet  AWSManagedRulesWordPressRuleSet
This is given a score of Partial (instead of Minimal) because while it only protects against a subset of sub-techniques, it does provide protections for command and scripting interpreters that do not have sub-techniques (SQL, PHP, etc.). Furthermore, it blocks the malicious content in near real-time.",,09/21/2021,12/11/2024
