,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
352,gcp,06/28/2022,Binary Authorization,binary_authorization,Binary Authorization,technique_scores,T1610,Deploy Container,10.0,enterprise,protect,significant,,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']","Based on configured policies, Binary Authorization allows or blocks deployment of container images.",,06/28/2022,06/28/2022
353,gcp,06/28/2022,Binary Authorization,binary_authorization,Binary Authorization,technique_scores,T1053.007,Container Orchestration Job,10.0,enterprise,protect,significant,,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']","Each image has a signer digitally sign using a private key. At deploy time, the enforcer uses the attester's public key to verify the signature in the attestation.",,06/28/2022,06/28/2022
354,gcp,06/28/2022,Binary Authorization,binary_authorization,Binary Authorization,technique_scores,T1612,Build Image on Host,10.0,enterprise,protect,significant,,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']","Each container image  generated has a signer digitally sign using a private key to generate the attestation report. At deploy time, the enforcer uses the attester's public key to verify the signature or will block this process.",,06/28/2022,06/28/2022
355,gcp,06/28/2022,Binary Authorization,binary_authorization,Binary Authorization,technique_scores,T1554,Compromise Client Software Binary,10.0,enterprise,protect,significant,,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']","Each image has a signer digitally sign using a private key. At deploy time, the enforcer uses the attester's public key to verify the signature in the attestation.",,06/28/2022,06/28/2022
356,gcp,06/28/2022,Binary Authorization,binary_authorization,Binary Authorization,technique_scores,T1525,Implant Internal Image,10.0,enterprise,protect,significant,,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']","Each image has a signer digitally sign using a private key. At deploy time, the enforcer uses the attester's public key to verify the signature in the attestation.",,06/28/2022,06/28/2022
357,gcp,06/28/2022,Binary Authorization,binary_authorization,Binary Authorization,technique_scores,T1036.001,Invalid Code Signature,10.0,enterprise,protect,significant,,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']","Each image has a signer digitally sign using a private key. At deploy time, the enforcer uses the attester's public key to verify the signature in the attestation.",,06/28/2022,06/28/2022
358,gcp,06/28/2022,Binary Authorization,binary_authorization,Binary Authorization,technique_scores,T1601,Modify System Image,10.0,enterprise,protect,significant,,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']","Each image has a signer digitally sign using a private key. At deploy time, the enforcer uses the attester's public key to verify the signature in the attestation.",,06/28/2022,06/28/2022
359,gcp,06/28/2022,Binary Authorization,binary_authorization,Binary Authorization,technique_scores,T1204.003,Malicious Image,10.0,enterprise,protect,significant,,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']","Each image has a signer digitally sign using a private key. At deploy time, the enforcer uses the attester's public key to verify the signature in the attestation.",,06/28/2022,06/28/2022
360,gcp,06/28/2022,Config Connector,config_connector,Config Connector,non_mappable,,,10.0,enterprise,,,,,This control was not mapped as it is not considered a security control but rather an alternative to deploying and managing Google Cloud.,,06/28/2022,06/28/2022
361,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1098,Account Manipulation,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],Advanced Protection Program enables the use of a security key for multi-factor authentication. This provides significant protection against unauthorized users from accessing and manipulating accounts to retain access.,,06/28/2022,06/28/2022
362,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1110,Brute Force,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],Advanced Protection Program enables the use of a security key for multi-factor authentication. This provides significant protection against Brute Force techniques attempting to gain access to accounts.,,06/28/2022,06/28/2022
363,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1136,Create Account,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],"Advanced Protection Program enables the use of a security key for multi-factor authentication. Enabling Advanced Protection Program for all users at an organization can prevent adversaries from maintaining access via created accounts because any accounts they create won't have the required security keys for MFA.
",,06/28/2022,06/28/2022
364,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1530,Data from Cloud Storage Object,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],"Advanced Protection Program enables the use of a security key for multi-factor authentication. Restricting access via MFA provides significant protection against adversaries accessing data objects from cloud storage.
",,06/28/2022,06/28/2022
365,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1114,Email Collection,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],"Advanced Protection Program enables the use of a security key for multi-factor authentication. Enabling MFA reduces the usefulness of usernames and passwords that may be collected via email since adversaries won't have the associated security keys to gain access.
",,06/28/2022,06/28/2022
366,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1133,External Remote Services,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],"Advanced Protection Program enables the use of a security key for multi-factor authentication. Enabling MFA for remote service accounts can mitigate an adversary's ability to leverage stolen credentials since they won't have the respective security key to gain access.
",,06/28/2022,06/28/2022
367,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1556,Modify Authentication Process,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],"Advanced Protection Program enables the use of a security key for multi-factor authentication. Integrating multi-factor authentication as part of organizational policy can greatly reduce the risk of an adversary gaining control of valid credentials that may be used for additional tactics such as initial access, lateral movement, and collecting information.
",,06/28/2022,06/28/2022
368,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1021,Remote Services,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],"Advanced Protection Program enables the use of a security key for multi-factor authentication. Implementing MFA on remote service logons prevents adversaries from using valid accounts to access those services.
",,06/28/2022,06/28/2022
369,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1078.002,Domain Accounts,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],"Advanced Protection Program enables the use of a security key for multi-factor authentication. Integrating multi-factor authentication (MFA) as part of organizational policy can greatly reduce the risk of an adversary gaining control of valid credentials that may be used for additional tactics such as initial access, lateral movement, and collecting information.
",,06/28/2022,06/28/2022
370,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1078.004,Cloud Accounts,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],"Advanced Protection Program enables the use of a security key for multi-factor authentication. Integrating multi-factor authentication (MFA) as part of organizational policy can greatly reduce the risk of an adversary gaining control of valid credentials that may be used for additional tactics such as initial access, lateral movement, and collecting information.
",,06/28/2022,06/28/2022
371,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1110.001,Password Guessing,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],Advanced Protection Program enables the use of a security key for multi-factor authentication. This provides significant protection against Brute Force techniques attempting to gain access to accounts.,,06/28/2022,06/28/2022
372,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1110.002,Password Cracking,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],Advanced Protection Program enables the use of a security key for multi-factor authentication. This provides significant protection against Brute Force techniques attempting to gain access to accounts.,,06/28/2022,06/28/2022
373,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1110.003,Password Spraying,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],Advanced Protection Program enables the use of a security key for multi-factor authentication. This provides significant protection against Brute Force techniques attempting to gain access to accounts.,,06/28/2022,06/28/2022
374,gcp,06/28/2022,AdvancedProtectionProgram,advancedprotectionprogram,AdvancedProtectionProgram,technique_scores,T1110.004,Credential Stuffing,10.0,enterprise,protect,significant,,['https://landing.google.com/advancedprotection/'],Advanced Protection Program enables the use of a security key for multi-factor authentication. This provides significant protection against Brute Force techniques attempting to gain access to accounts.,,06/28/2022,06/28/2022
375,gcp,06/28/2022,Secret Manager,secret_manager,Secret Manager,technique_scores,T1528,Steal Application Access Token,10.0,enterprise,protect,partial,,['https://cloud.google.com/secret-manager/docs/overview'],This control can provide protection against attackers stealing application access tokens if they are stored within Secret Manager. Secret Manager significantly raises the bar for access of stored tokens by requiring legitimate credentials with proper authorization. Applications may have to be modified to take advantage of Secret Manager and may not always be possible to utilize. ,,06/28/2022,06/28/2022
376,gcp,06/28/2022,Secret Manager,secret_manager,Secret Manager,technique_scores,T1555,Credentials from Password Stores,10.0,enterprise,protect,partial,,['https://cloud.google.com/secret-manager/docs/overview'],"This control may provide a more secure location for storing passwords. If an cloud user account, endpoint, or application is compromised, they may have limited access to passwords stored in Secret Manager.",,06/28/2022,06/28/2022
377,gcp,06/28/2022,Secret Manager,secret_manager,Secret Manager,technique_scores,T1552,Unsecured Credentials,10.0,enterprise,protect,partial,,['https://cloud.google.com/secret-manager/docs/overview'],"This control provides a central, secure location for storage of credentials to reduce the possibility of attackers discovering unsecured credentials. ",,06/28/2022,06/28/2022
378,gcp,06/28/2022,Secret Manager,secret_manager,Secret Manager,technique_scores,T1040,Network Sniffing,10.0,enterprise,protect,minimal,,['https://cloud.google.com/secret-manager/docs/overview'],This control provides secure methods for accessing secrets and passwords. This can reduce the incidents of credentials and other authentication material being transmitted in clear-text or by insecure encryption methods. Any communication between applications or endpoints after access to Secret Manager may not be secure.,,06/28/2022,06/28/2022
379,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1590,Gather Victim Network Information,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs'],VPC security perimeters can limit the impact from active scanning techniques used to gain further information about the target environment.,,06/28/2022,06/28/2022
380,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1590.004,Network Topology,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs'],VPC security perimeters can limit the impact from active scanning techniques used to gain further information about the target environment.,,06/28/2022,06/28/2022
381,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1590.005,IP Addresses,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs'],VPC security perimeters can limit the impact from active scanning techniques used to gain further information about the target environment.,,06/28/2022,06/28/2022
382,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1046,Network Service Scanning,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs'],VPC security perimeters can limit the impact from active scanning and lateral movement techniques used to exploit the target environment.,,06/28/2022,06/28/2022
383,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1135,Network Share Discovery,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs'],VPC security perimeters can limit the impact from active scanning and lateral movement techniques used to exploit the target environment.,,06/28/2022,06/28/2022
384,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1595,Active Scanning,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs'],VPC security perimeters can limit the impact from active scanning and lateral movement techniques used to exploit the target environment.,,06/28/2022,06/28/2022
385,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1595.001,Scanning IP Blocks,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs'],VPC security perimeters can limit the impact from active scanning on private networks and lateral movement techniques used to exploit target environments.,,06/28/2022,06/28/2022
386,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1098,Account Manipulation,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs'],VPC further segments the environment by providing configurable granular access controls which help limit user communications to critical systems.,,06/28/2022,06/28/2022
387,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1098.001,Additional Cloud Credentials,10.0,enterprise,protect,partial,,['https://cloud.google.com/vpc-service-controls/docs'],VPC further segments the environment by providing configurable granular access controls which help limit user permissions to communicate with critical systems.,,06/28/2022,06/28/2022
388,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1557,Adversary-in-the-Middle,10.0,enterprise,protect,partial,,['https://cloud.google.com/vpc-service-controls/docs'],VPC security perimeter mitigates the impact from Adversary-in-the-Middle by creating virtual segmentation that limits the data and information broadcast on the network.,,06/28/2022,06/28/2022
389,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1602,Data from Configuration Repository,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs'],VPC security perimeters can isolate resources and limit the impact from lateral movement techniques used to access sensitive data.,,06/28/2022,06/28/2022
390,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1190,Exploit Public-Facing Application,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs'],VPC security perimeters can segment private resources to further reduce user access and operate in a logically separate hosting environment.,,06/28/2022,06/28/2022
391,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1552.007,Container API,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs'],"VPC security perimeters can segment private resources to provide access based on user identity or organizational ingress/egress policies (e.g., instance, subnet).",,06/28/2022,06/28/2022
392,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1018,Remote System Discovery,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs'],VPC security perimeters can segment private resources to deny traffic based on organizational policy.,,06/28/2022,06/28/2022
393,gcp,06/28/2022,Virtual Private Cloud,virtual_private_cloud,Virtual Private Cloud,technique_scores,T1570,Lateral Tool Transfer,10.0,enterprise,protect,minimal,,['https://cloud.google.com/vpc-service-controls/docs'],"VPC security perimeters can segment private resources to deny ingress and egress traffic based on organizational policies. Because this tool does not prevent attacks from valid accounts or compromised machines, it was scored as  minimal.",,06/28/2022,06/28/2022
394,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1087.004,Cloud Account,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],This control can be used to limit permissions to discover cloud accounts in accordance with least privilege principles and thereby limits the accounts that can be used for account discovery.,,06/28/2022,06/28/2022
395,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1580,Cloud Infrastructure Discovery,10.0,enterprise,protect,minimal,,['https://cloud.google.com/policy-intelligence'],"IAM Recommender helps admins remove unwanted access to GCP resources by using machine learning to make smart access control recommendations. With Recommender, security teams can automatically detect overly permissive access and rightsize them based on similar users in the organization and their access patterns. This control may mitigate adversaries that try to enumerate users access keys through VM or snapshots.",,06/28/2022,06/28/2022
396,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1530,Data from Cloud Storage Object,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],Recommender generates policy insights by comparing the permissions that each principal used during the past 90 days with the total permissions the principal has. This can be used to limit the permissions associated with creating and modifying platform images or containers that adversaries may try to access.,,06/28/2022,06/28/2022
397,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1530,Data from Cloud Storage Object,10.0,enterprise,detect,minimal,,['https://cloud.google.com/policy-intelligence'],Adversaries may attempt to implant cloud or container images with malicious code to gain access to an environment. The IAM audit logs can be used to receive data access and activity logs who has accessed to certain resources.,,06/28/2022,06/28/2022
398,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1538,Cloud Service Dashboard,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],This control may limit the number of users that have privileges to discover cloud infrastructure and may limit the discovery value of the dashboard in the event of a compromised account.,,06/28/2022,06/28/2022
399,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1578,Modify Cloud Compute Infrastructure,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],"IAM Recommender helps admins remove unwanted access to GCP resources by using machine learning to make smart access control recommendations. With Recommender, security teams can automatically detect overly permissive access and rightsize them based on similar users in the organization and their access patterns. This control may mitigate adversaries that try to gain access to permissions from modifying infrastructure components.",,06/28/2022,06/28/2022
400,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1548.002,Bypass User Account Control,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],"Adversaries may bypass UAC mechanisms to elevate process privileges. This control can be used to help enforce least privilege principals to ensure that permission levels are properly managed. Along with this, Policy Analyzer lets users know what principals have access to resources based on its corresponding IAM allow policies.",,06/28/2022,06/28/2022
401,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1068,Exploitation for Privilege Escalation,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],"IAM Recommender helps admins remove unwanted access to GCP resources by using machine learning to make smart access control recommendations. With Recommender, security teams can automatically detect overly permissive access and rightsize them based on similar users in the organization and their access patterns. This control may mitigate adversaries that try to perform privilege escalation via permission levels and software exploitation.",,06/28/2022,06/28/2022
402,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1562,Impair Defenses,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],Adversaries that try to disable cloud logging capabilities have the advantage to limit the amount of the data that can be collected and can possibly control not being detected. This control may be used to ensure that permissions are in place to prevent adversaries from disabling or interfering with security/logging services.,,06/28/2022,06/28/2022
403,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1078.004,Cloud Accounts,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],"Adversaries may obtain and abuse credentials of a cloud account by gaining access through means of Initial Access, Persistence, Privilege Escalation, or Defense Evasion. IAM Recommender helps enforce least privilege principals to ensure that permission levels are properly managed.",,06/28/2022,06/28/2022
404,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1078.004,Cloud Accounts,10.0,enterprise,detect,minimal,,['https://cloud.google.com/policy-intelligence'],,,06/28/2022,06/28/2022
405,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1562.008,Disable Cloud Logs,10.0,enterprise,detect,minimal,,['https://cloud.google.com/policy-intelligence'],Adversaries that try to disable cloud logging capabilities have the advantage to limit the amount of the data that can be collected and can possibly control not being detected. This control may be used to routinely check role account permissions in IAM audit logs.,,06/28/2022,06/28/2022
406,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1212,Exploitation for Credential Access,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],"IAM Recommender helps admins remove unwanted access to GCP resources by using machine learning to make smart access control recommendations. With Recommender, security teams can automatically detect overly permissive access and rightsize them based on similar users in the organization and their access patterns. This control may mitigate adversaries that try to perform privilege escalation via permission levels and software exploitation.",,06/28/2022,06/28/2022
407,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1078,Valid Accounts,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],"Adversaries may obtain and abuse credentials of a cloud account by gaining access through means of Initial Access, Persistence, Privilege Escalation, or Defense Evasion. IAM Recommender helps enforce least privilege principals to ensure that permission levels are properly managed.",,06/28/2022,06/28/2022
408,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1087,Account Discovery,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],This control can be used to limit permissions to discover user accounts in accordance with least privilege principles and thereby limits the accounts that can be used for account discovery.,,06/28/2022,06/28/2022
409,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1098.001,Additional Cloud Credentials,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],Utilization and enforcement of MFA for user accounts to ensure that IAM policies are implemented properly shall mitigate adversaries so that they may not gain access to user accounts. Enforce the principle of least privilege by ensuring that principals have only the permissions that they actually need.,,06/28/2022,06/28/2022
410,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1098,Account Manipulation,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],Utilization and enforcement of MFA for user accounts to ensure that IAM policies are implemented properly shall mitigate adversaries so that they may not gain access to user accounts. Enforce the principle of least privilege by ensuring that principals have only the permissions that they actually need.,,06/28/2022,06/28/2022
411,gcp,06/28/2022,Policy Intelligence,policy_intelligence,Policy Intelligence,technique_scores,T1222,File and Directory Permissions Modification,10.0,enterprise,protect,partial,,['https://cloud.google.com/policy-intelligence'],"Adversaries may modify file or directory permissions/attributes to evade access control lists (ACLs) and access protected files. Enforcing the principle of least privilege through IAM Recommender role recommendations help admins identify and remove excess permissions from users' principals, improving their resources' security configurations.",,06/28/2022,06/28/2022
412,gcp,06/28/2022,ReCAPTCHA Enterprise,recaptcha_enterprise,ReCAPTCHA Enterprise,technique_scores,T1078.004,Cloud Accounts,10.0,enterprise,protect,partial,,['https://cloud.google.com/recaptcha-enterprise'],"ReCAPTCHA Enterprise allows users to configure Multifactor Authentication (MFA) to verify user's identity by sending a verification code by email or SMS (known as an MFA challenge). When ReCAPTCHA Enterprise assesses that user activity to exceeds a predetermined threshold (by the developer), it can trigger an MFA challenge to verify the user. This increases the likelihood that a compromised account will be prevented from impacting the system.

Since ReCAPTCHA Enterprise does not require a MFA challenge for all user activity, it has been given a rating of Partial.
",,06/28/2022,06/28/2022
413,gcp,06/28/2022,ReCAPTCHA Enterprise,recaptcha_enterprise,ReCAPTCHA Enterprise,technique_scores,T1110.004,Credential Stuffing,10.0,enterprise,detect,significant,,['https://cloud.google.com/recaptcha-enterprise'],"Password Checkup extension for Chrome displays a warning whenever a user signs in to a site using one of over 4 billion usernames and passwords that Google knows to be unsafe due to a third-party data breach. With reCAPTCHA Enterprise, you can identify credential stuffing attacks by utilizing Password Checkup to detect password leaks and breached credentials. Developers can factor this information into their score calculation for score-based site keys to help identify suspicious activity and take appropriate action.
",,06/28/2022,06/28/2022
414,gcp,06/28/2022,ReCAPTCHA Enterprise,recaptcha_enterprise,ReCAPTCHA Enterprise,technique_scores,T1136.003,Cloud Account,10.0,enterprise,protect,partial,,['https://cloud.google.com/recaptcha-enterprise'],"ReCAPTCHA Enterprise can implement a number of mitigations to prevent the automated creation of multiple accounts such as adding checkbox challenges on pages where end users need to enter their credentials and assessing user activity for potential misuses on all pages where accounts are created.

Since this control doesn't prevent the manual creation of accounts, it has been given a rating of Partial.
",,06/28/2022,06/28/2022
415,gcp,06/28/2022,VPC Service Controls,vpc_service_controls,VPC Service Controls,technique_scores,T1078,Valid Accounts,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs/overview'],This control is able to mitigate against abuse of compromised valid accounts by restricting access from those accounts to resources contained within the VPC perimeter the account belongs to. Resources and services contained in other VPC networks also cannot be accessed by user accounts that are not within the VPC network perimeter.,,06/28/2022,06/28/2022
416,gcp,06/28/2022,VPC Service Controls,vpc_service_controls,VPC Service Controls,technique_scores,T1537,Transfer Data to Cloud Account,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs/overview'],This control may mitigate against exfiltration attempts to external cloud accounts by limiting egress of data from accounts and services contained within the VPC network perimeter. ,,06/28/2022,06/28/2022
417,gcp,06/28/2022,VPC Service Controls,vpc_service_controls,VPC Service Controls,technique_scores,T1530,Data from Cloud Storage Object,10.0,enterprise,protect,significant,,['https://cloud.google.com/vpc-service-controls/docs/overview'],This control may mitigate against access to cloud storage objects by limiting access to accounts and services contained within the VPC network perimeter that contains those cloud storage objects. ,,06/28/2022,06/28/2022
418,gcp,06/28/2022,VPC Service Controls,vpc_service_controls,VPC Service Controls,technique_scores,T1567,Exfiltration Over Web Service,10.0,enterprise,protect,partial,,['https://cloud.google.com/vpc-service-controls/docs/overview'],This control is able to mitigate against exfiltration of data over a web service. Data contained within a VPC network perimeter can not be moved to a Google cloud resource or service outside of the perimeter but may be moved to third party services or storage.,,06/28/2022,06/28/2022
419,gcp,06/28/2022,VPC Service Controls,vpc_service_controls,VPC Service Controls,technique_scores,T1619,Cloud Storage Object Discovery,10.0,enterprise,protect,partial,,['https://cloud.google.com/vpc-service-controls/docs/overview'],"This control may mitigate against discovery of cloud storage objects. This control is not able to protect metadata, such as cloud storage bucket names but can protect against discovery of the contents of a storage bucket. ",,06/28/2022,06/28/2022
420,gcp,06/28/2022,Identity and Access Management,identity_and_access_management,Identity and Access Management,technique_scores,T1098,Account Manipulation,10.0,enterprise,protect,partial,,['https://cloud.google.com/iam'],"Privileged roles and permissions can be granted to entire groups of users by default, and admins can control unwanted access by utilizing machine learning to recommend smart access control permissions within an organization. This control can  help mitigate adversaries from gaining access to unwanted account.",,06/28/2022,06/28/2022
421,gcp,06/28/2022,Identity and Access Management,identity_and_access_management,Identity and Access Management,technique_scores,T1098.001,Additional Cloud Credentials,10.0,enterprise,protect,partial,,['https://cloud.google.com/iam'],"Privileged roles and permissions can be granted to entire groups of users by default, and admins can control unwanted access by utilizing machine learning to recommend smart access control permissions within an organization. This control can  help mitigate adversaries from gaining access to unwanted account.",,06/28/2022,06/28/2022
422,gcp,06/28/2022,Identity and Access Management,identity_and_access_management,Identity and Access Management,technique_scores,T1069,Permission Groups Discovery,10.0,enterprise,protect,minimal,,['https://cloud.google.com/iam'],Group permissions and settings are inherited using the IAM roles that are specifically granted to that group by admins. This control provides protection of possible adversaries that may determine which user accounts and groups memberships are available in cloud accounts. Received a score of Minimal because it only covers one of the sub-techniques.,,06/28/2022,06/28/2022
423,gcp,06/28/2022,Identity and Access Management,identity_and_access_management,Identity and Access Management,technique_scores,T1069.003,Cloud Groups,10.0,enterprise,protect,minimal,,['https://cloud.google.com/iam'],Group permissions and settings are inherited using the IAM roles that are specifically granted to that group by admins. This control provides protection of possible adversaries that may determine which user accounts and groups memberships are available in cloud accounts. Received a score of Minimal because it only covers one of the sub-techniques.,,06/28/2022,06/28/2022
424,gcp,06/28/2022,Identity and Access Management,identity_and_access_management,Identity and Access Management,technique_scores,T1078,Valid Accounts,10.0,enterprise,protect,partial,,['https://cloud.google.com/iam'],This control may mitigate the impact of compromised valid accounts by enabling fine-grained access policies and implementing least-privilege policies. MFA can provide protection against an adversary that obtains valid credentials by requiring the adversary to complete an additional authentication process before access is permitted.,,06/28/2022,06/28/2022
425,gcp,06/28/2022,Identity and Access Management,identity_and_access_management,Identity and Access Management,technique_scores,T1078,Valid Accounts,10.0,enterprise,detect,partial,,['https://cloud.google.com/iam'],,,06/28/2022,06/28/2022
